Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),Age,km_year,Recycling_fee_EUR,Customs_duty_EUR,km_category
1,0,1993,10,280000.0,2300.0,4,0,1850.0,30,9655.172413793103,69.46299759551162,11040.0,0
13,35,2009,9,215000.0,1997.0,4,0,10800.0,14,16538.46153846154,69.46299759551162,9585.6,1
36,85,2009,11,201000.0,1390.0,4,1,5900.0,14,15461.53846153846,69.46299759551162,4448.0,1
43,61,2009,11,235000.0,1400.0,4,0,4800.0,14,18076.92307692308,69.46299759551162,4480.0,1
2,9,1996,10,420000.0,2793.0,3,1,3550.0,27,16153.846153846154,69.46299759551162,13965.0,1
34,101,2000,10,260000.0,1997.0,4,0,2150.0,23,11818.181818181818,69.46299759551162,9585.6,1
23,48,2015,10,156000.0,2200.0,0,1,22500.0,8,22285.714285714286,69.46299759551162,10560.0,2
23,101,2004,2,300000.0,2000.0,4,1,5500.0,19,16666.666666666668,69.46299759551162,9600.0,1
25,101,2008,9,326000.0,3200.0,0,1,12950.0,15,23285.714285714286,69.46299759551162,18240.0,2
13,35,2012,3,199000.0,200.0,0,1,15000.0,11,19900.0,69.46299759551162,600.0,1
14,111,2006,10,200000.0,2000.0,0,0,6000.0,17,12500.0,69.46299759551162,9600.0,1
25,101,2004,4,11111.0,1600.0,4,0,3350.0,19,617.2777777777778,69.46299759551162,5600.0,0
2,129,2007,3,253000.0,3000.0,0,1,16500.0,16,16866.666666666668,69.46299759551162,15000.0,1
23,48,2013,10,246000.0,2200.0,0,1,21000.0,10,27333.33333333333,69.46299759551162,10560.0,2
43,90,2006,4,215494.0,1400.0,0,0,50000.0,17,13468.375,69.46299759551162,4480.0,1
2,9,1993,10,10000.0,200.0,4,0,950.0,30,344.82758620689657,69.46299759551162,600.0,0
2,9,2002,10,400000.0,2500.0,0,0,7100.0,21,20000.0,69.46299759551162,12500.0,1
27,95,2011,3,163000.0,1500.0,0,0,8200.0,12,14818.181818181818,69.46299759551162,4800.0,1
20,97,2009,9,196000.0,3500.0,3,1,19000.0,14,15076.923076923076,69.46299759551162,19950.0,1
2,9,2017,10,68000.0,1995.0,0,1,31900.0,6,13600.0,69.46299759551162,9576.0,1
2,101,2017,2,44000.0,1499.0,5,1,63900.0,6,8800.0,69.46299759551162,4796.8,0
18,113,2019,3,24000.0,1600.0,4,1,18900.0,4,8000.0,69.46299759551162,4000.0,0
43,61,2005,4,181000.0,1400.0,4,0,4100.0,18,10647.058823529413,69.46299759551162,4480.0,1
2,129,2016,3,138000.0,1998.0,5,1,33900.0,7,23000.0,69.46299759551162,9590.4,2
20,97,2007,3,278528.0,4000.0,2,1,6000.0,16,18568.533333333333,69.46299759551162,22800.0,1
2,129,2019,3,65000.0,2993.0,0,1,67900.0,4,21666.666666666668,69.46299759551162,8979.0,2
2,101,2006,0,35000.0,4800.0,4,1,13900.0,17,2187.5,69.46299759551162,27360.0,0
20,101,2016,9,154000.0,4500.0,0,1,67900.0,7,25666.666666666668,69.46299759551162,25650.0,2
2,129,2019,3,54000.0,2998.0,4,1,66900.0,4,18000.0,69.46299759551162,8994.0,1
2,9,1997,10,5000.0,2000.0,4,0,2550.0,26,200.0,69.46299759551162,9600.0,0
36,114,2005,10,25000.0,1900.0,0,1,5400.0,18,1470.5882352941176,69.46299759551162,9120.0,0
1,15,2005,11,300000.0,200.0,0,0,7700.0,18,17647.058823529413,69.46299759551162,600.0,1
44,132,2004,9,307000.0,2400.0,0,1,8600.0,19,17055.555555555555,69.46299759551162,12000.0,1
23,48,2007,10,2222.0,1800.0,4,1,8900.0,16,148.13333333333333,69.46299759551162,6300.0,0
33,68,2016,3,124000.0,1500.0,0,1,13600.0,7,20666.666666666668,69.46299759551162,4800.0,2
23,101,2007,11,212156.0,3000.0,0,1,9300.0,16,14143.733333333334,69.46299759551162,15000.0,1
13,35,2005,9,300000.0,2000.0,3,0,6800.0,18,17647.058823529413,69.46299759551162,9600.0,1
36,50,2011,11,185200.0,1200.0,0,0,4500.0,12,16836.363636363636,69.46299759551162,3840.0,1
25,101,2001,10,300000.0,1900.0,0,0,1250.0,22,14285.714285714286,69.46299759551162,9120.0,1
11,52,1999,11,230000.0,1800.0,0,0,1800.0,24,10000.0,69.46299759551162,6300.0,0
32,101,1991,10,123559.0,1800.0,4,0,9700.0,32,3985.7741935483873,69.46299759551162,6300.0,0
1,101,2012,10,158000.0,3000.0,4,1,21000.0,11,15800.0,69.46299759551162,15000.0,1
2,12,2003,10,250000.0,3500.0,3,1,5300.0,20,13157.894736842103,69.46299759551162,19950.0,1
6,106,2010,11,150000.0,1400.0,3,0,3000.0,13,12500.0,69.46299759551162,4480.0,1
36,114,2004,10,325000.0,1995.0,3,0,4750.0,19,18055.555555555555,69.46299759551162,9576.0,1
13,35,2007,3,157000.0,2000.0,4,0,9700.0,16,10466.666666666666,69.46299759551162,9600.0,1
43,88,2018,10,60000.0,1968.0,0,1,29900.0,5,15000.0,69.46299759551162,9446.4,1
14,101,2012,11,157700.0,1999.0,4,1,10800.0,11,15770.0,69.46299759551162,9595.199999999999,1
14,107,2008,3,255000.0,220.0,0,1,7999.0,15,18214.285714285717,69.46299759551162,660.0,1
11,101,1981,10,40000.0,2000.0,4,0,900.0,42,975.609756097561,69.46299759551162,9600.0,0
23,48,1996,10,355000.0,2000.0,4,0,2600.0,27,13653.846153846154,69.46299759551162,9600.0,1
44,132,2017,9,98000.0,1998.0,0,1,32000.0,6,19600.0,69.46299759551162,9590.4,1
14,135,2013,9,220000.0,2000.0,0,1,14800.0,10,24444.444444444445,69.46299759551162,9600.0,2
23,101,2017,6,79500.0,2200.0,0,1,34000.0,6,15900.0,69.46299759551162,10560.0,1
41,26,2003,10,141290.0,1800.0,4,0,6000.0,20,7436.315789473684,69.46299759551162,6300.0,0
28,23,2007,4,181000.0,1600.0,4,0,5000.0,16,12066.666666666666,69.46299759551162,5600.0,1
10,101,2009,6,206000.0,1400.0,3,0,3600.0,14,15846.153846153846,69.46299759551162,4480.0,1
1,13,1990,10,300000.0,1800.0,4,0,1700.0,33,9375.0,69.46299759551162,6300.0,0
36,85,2009,11,234555.0,1400.0,4,0,5600.0,14,18042.69230769231,69.46299759551162,4480.0,1
28,23,1997,11,222222.0,1600.0,4,0,1200.0,26,8888.88,69.46299759551162,5600.0,0
29,101,1995,4,144777.0,1100.0,3,0,1500.0,28,5362.111111111111,69.46299759551162,3520.0,0
36,101,2010,4,77000.0,1400.0,4,0,5200.0,13,6416.666666666667,69.46299759551162,4480.0,0
43,88,2015,4,98000.0,2000.0,0,1,10500.0,8,14000.0,69.46299759551162,9600.0,1
1,101,2015,4,12256.0,1400.0,4,0,12000.0,8,1750.857142857143,69.46299759551162,4480.0,0
43,116,2013,3,100000.0,2000.0,0,0,10000.0,10,11111.111111111111,69.46299759551162,9600.0,1
11,101,1995,4,213000.0,2000.0,3,0,600.0,28,7888.888888888889,69.46299759551162,9600.0,0
23,48,2005,10,233500.0,2198.0,0,1,5500.0,18,13735.29411764706,69.46299759551162,10550.4,1
41,102,2016,3,25863.0,2000.0,0,0,15000.0,7,4310.5,69.46299759551162,9600.0,0
43,120,2007,6,270000.0,2500.0,0,0,8000.0,16,18000.0,69.46299759551162,12500.0,1
20,49,2019,10,27247.0,2499.0,2,1,35000.0,4,9082.333333333334,69.46299759551162,7497.0,0
27,67,2012,3,19000.0,1500.0,0,0,4500.0,11,1900.0,69.46299759551162,4800.0,0
2,12,2012,10,12546.0,3000.0,0,1,100000.0,11,1254.6,69.46299759551162,15000.0,0
41,24,2008,4,250000.0,1400.0,0,0,3999.0,15,17857.14285714286,69.46299759551162,4480.0,1
11,52,2016,11,140000.0,1500.0,0,0,9200.0,7,23333.33333333333,69.46299759551162,4800.0,2
2,22,1981,10,11111.0,1600.0,4,0,1500.0,42,271.0,69.46299759551162,5600.0,0
27,101,2005,4,110000.0,2200.0,0,0,3400.0,18,6470.588235294118,69.46299759551162,10560.0,0
6,76,2006,10,330000.0,1400.0,3,0,2200.0,17,20625.0,69.46299759551162,4480.0,2
41,102,2008,9,230000.0,2400.0,3,1,8700.0,15,16428.571428571428,69.46299759551162,12000.0,1
1,17,2001,11,280000.0,2500.0,0,0,2990.0,22,13333.333333333334,69.46299759551162,12500.0,1
23,126,2014,6,148000.0,2200.0,0,0,14000.0,9,18500.0,69.46299759551162,10560.0,1
41,24,2011,4,156000.0,1400.0,0,0,7850.0,12,14181.818181818182,69.46299759551162,4480.0,1
28,46,2013,4,217000.0,1300.0,0,0,4350.0,10,24111.11111111111,69.46299759551162,4160.0,2
2,6,1992,10,260000.0,1600.0,3,0,1000.0,31,8666.666666666666,69.46299759551162,5600.0,0
44,105,2014,10,218000.0,2000.0,4,1,10500.0,9,27250.0,69.46299759551162,9600.0,2
43,66,2017,10,72000.0,1400.0,4,1,8400.0,6,14400.0,69.46299759551162,4480.0,1
23,48,2010,11,360000.0,2200.0,0,1,8000.0,13,30000.0,69.46299759551162,10560.0,2
2,9,2006,10,353000.0,2000.0,0,0,8300.0,17,22062.5,69.46299759551162,9600.0,2
25,87,2008,3,173000.0,2398.0,4,1,8200.0,15,12357.142857142857,69.46299759551162,11990.0,1
27,101,2009,9,220000.0,2500.0,0,0,6900.0,14,16923.076923076922,69.46299759551162,12500.0,1
6,76,2009,11,255000.0,1500.0,0,0,3100.0,14,19615.384615384617,69.46299759551162,4800.0,1
43,88,2017,10,121000.0,1800.0,4,1,16500.0,6,24200.0,69.46299759551162,6300.0,2
33,62,2009,6,222383.0,1500.0,0,0,5700.0,14,17106.384615384617,69.46299759551162,4800.0,1
28,123,1992,10,220000.0,1600.0,4,0,700.0,31,7333.333333333333,69.46299759551162,5600.0,0
29,101,2007,10,258222.0,2000.0,0,1,4300.0,16,17214.8,69.46299759551162,9600.0,1
44,132,2012,9,195000.0,2400.0,0,1,18500.0,11,19500.0,69.46299759551162,12000.0,1
11,119,2011,6,240000.0,1800.0,0,0,4950.0,12,21818.18181818182,69.46299759551162,6300.0,2
41,26,2005,6,304000.0,1800.0,3,0,6000.0,18,17882.352941176472,69.46299759551162,6300.0,1
41,32,2019,3,30000.0,1200.0,4,1,18500.0,4,10000.0,69.46299759551162,2040.0,0
23,48,2001,11,350000.0,2200.0,0,0,3900.0,22,16666.666666666668,69.46299759551162,10560.0,1
14,107,2006,9,221448.0,2200.0,0,0,7900.0,17,13840.5,69.46299759551162,10560.0,1
28,101,2012,4,111120.0,1400.0,5,1,12500.0,11,11112.0,69.46299759551162,4480.0,1
36,114,2016,10,200000.0,1600.0,0,0,11800.0,7,33333.333333333336,69.46299759551162,5600.0,2
43,66,1989,4,860000.0,1600.0,4,0,600.0,34,26060.60606060606,69.46299759551162,5600.0,2
41,24,2011,4,155000.0,1400.0,0,0,7900.0,12,14090.90909090909,69.46299759551162,4480.0,1
23,126,2005,6,450000.0,2200.0,0,0,6000.0,18,26470.58823529412,69.46299759551162,10560.0,2
43,88,2007,0,180000.0,2000.0,4,1,8600.0,16,12000.0,69.46299759551162,9600.0,1
43,61,2008,0,180000.0,2000.0,4,1,8600.0,15,12857.142857142857,69.46299759551162,9600.0,1
39,101,2011,4,160000.0,1400.0,0,0,6500.0,12,14545.454545454546,69.46299759551162,4480.0,1
43,117,2006,3,225000.0,2461.0,0,1,7200.0,17,14062.5,69.46299759551162,12305.0,1
43,117,2005,9,256000.0,2500.0,0,0,8200.0,18,15058.823529411764,69.46299759551162,12500.0,1
36,50,2003,4,215000.0,1400.0,3,0,2799.0,20,11315.78947368421,69.46299759551162,4480.0,1
43,66,2013,10,148000.0,1400.0,2,1,8990.0,10,16444.444444444445,69.46299759551162,4480.0,1
14,121,2006,9,186000.0,2000.0,0,1,6600.0,17,11625.0,69.46299759551162,9600.0,1
28,23,2011,11,246000.0,1300.0,0,0,5600.0,12,22363.636363636364,69.46299759551162,4160.0,2
1,17,2009,11,186000.0,2800.0,4,1,10500.0,14,14307.692307692309,69.46299759551162,14000.0,1
1,15,1995,10,100000.0,1800.0,4,0,2350.0,28,3703.703703703704,69.46299759551162,6300.0,0
33,80,2011,4,172400.0,1461.0,0,0,5200.0,12,15672.727272727272,69.46299759551162,4675.2,1
2,130,2010,9,187000.0,3000.0,0,1,15100.0,13,15583.333333333334,69.46299759551162,15000.0,1
41,102,2012,9,160000.0,2239.0,0,0,14800.0,11,16000.0,69.46299759551162,10747.199999999999,1
27,91,2005,10,180000.0,2000.0,4,0,2300.0,18,10588.235294117649,69.46299759551162,9600.0,1
41,102,2003,3,190000.0,2000.0,0,0,4500.0,20,10000.0,69.46299759551162,9600.0,0
33,42,2009,4,200000.0,1500.0,0,0,4000.0,14,15384.615384615385,69.46299759551162,4800.0,1
23,104,1981,10,373729.0,3000.0,0,0,1700.0,42,9115.341463414634,69.46299759551162,15000.0,0
2,9,1989,10,646464.0,2500.0,4,0,1100.0,34,19589.81818181818,69.46299759551162,12500.0,1
33,68,2016,3,207000.0,1500.0,0,1,11888.0,7,34500.0,69.46299759551162,4800.0,2
2,9,2012,10,215000.0,3000.0,0,1,7000.0,11,21500.0,69.46299759551162,15000.0,2
34,101,1998,10,200000.0,1600.0,3,0,1500.0,25,8333.333333333334,69.46299759551162,5600.0,0
41,44,2017,10,154000.0,1400.0,0,0,10900.0,6,30800.0,69.46299759551162,4480.0,2
33,69,2006,11,324000.0,1468.0,0,0,2300.0,17,20250.0,69.46299759551162,4697.6,2
11,54,2014,10,156000.0,2000.0,4,1,14500.0,9,19500.0,69.46299759551162,9600.0,1
10,101,2011,6,104830.0,1300.0,0,0,3900.0,12,9530.0,69.46299759551162,4160.0,0
42,101,2008,10,155000.0,1400.0,4,0,1400.0,15,11071.42857142857,69.46299759551162,4480.0,1
2,6,1998,10,145000.0,2000.0,4,1,1450.0,25,6041.666666666667,69.46299759551162,9600.0,0
43,61,2005,2,222333.0,1400.0,4,0,3500.0,18,13078.411764705885,69.46299759551162,4480.0,1
6,76,2012,11,231870.0,1500.0,0,0,6500.0,11,23187.0,69.46299759551162,4800.0,2
6,47,2010,9,400000.0,1600.0,3,0,5500.0,13,33333.333333333336,69.46299759551162,5600.0,2
43,117,2007,9,185000.0,2500.0,0,1,12500.0,16,12333.333333333334,69.46299759551162,12500.0,1
43,61,2009,4,152000.0,1400.0,4,0,6000.0,14,11692.307692307691,69.46299759551162,4480.0,1
41,92,2008,4,123456.0,1500.0,2,1,4950.0,15,8818.285714285714,69.46299759551162,4800.0,0
13,101,2012,11,177000.0,1300.0,2,1,7950.0,11,17700.0,69.46299759551162,4160.0,1
41,92,2010,4,200000.0,1798.0,2,1,7850.0,13,16666.666666666668,69.46299759551162,6293.0,1
33,62,2012,6,214000.0,1461.0,0,0,7850.0,11,21400.0,69.46299759551162,4675.2,2
30,39,2010,3,304000.0,3000.0,2,1,29900.0,13,25333.33333333333,69.46299759551162,15000.0,2
6,76,2007,10,190000.0,1400.0,3,0,2450.0,16,12666.666666666666,69.46299759551162,4480.0,1
33,80,2010,11,265000.0,1500.0,0,0,4999.0,13,22083.33333333333,69.46299759551162,4800.0,2
11,101,2008,6,215000.0,1996.0,0,0,7850.0,15,15357.142857142857,69.46299759551162,9580.8,1
35,101,2002,10,450000.0,1896.0,0,0,2850.0,21,22500.0,69.46299759551162,9100.8,2
28,123,2000,10,270000.0,2000.0,4,0,2700.0,23,12272.727272727272,69.46299759551162,9600.0,1
23,29,2014,11,120000.0,2000.0,4,1,7000.0,9,15000.0,69.46299759551162,9600.0,1
27,91,2005,10,190000.0,1800.0,4,0,2950.0,18,11176.470588235294,69.46299759551162,6300.0,1
41,102,2011,3,180000.0,2200.0,0,1,11000.0,12,16363.636363636364,69.46299759551162,10560.0,1
22,101,2006,6,250000.0,1800.0,3,0,4999.0,17,15625.0,69.46299759551162,6300.0,1
28,23,2015,11,110000.0,1400.0,4,1,6000.0,8,15714.285714285714,69.46299759551162,4480.0,1
3,28,2008,10,154000.0,1200.0,4,0,2499.0,15,11000.0,69.46299759551162,3840.0,1
2,9,1996,10,333000.0,2500.0,0,0,3500.0,27,12807.692307692309,69.46299759551162,12500.0,1
11,54,2018,10,43000.0,2000.0,2,1,13750.0,5,10750.0,69.46299759551162,9600.0,1
41,24,2012,11,230000.0,1798.0,2,1,7800.0,11,23000.0,69.46299759551162,6293.0,2
35,101,2005,11,240000.0,1800.0,3,0,4500.0,18,14117.64705882353,69.46299759551162,6300.0,1
11,54,2013,10,150000.0,2000.0,2,1,10400.0,10,16666.666666666668,69.46299759551162,9600.0,1
41,24,2007,4,190000.0,1400.0,0,1,6555.0,16,12666.666666666666,69.46299759551162,4480.0,1
2,129,2006,9,320000.0,2993.0,0,1,6800.0,17,20000.0,69.46299759551162,14965.0,1
13,101,2016,3,58000.0,1800.0,4,1,13999.0,7,9666.666666666666,69.46299759551162,6300.0,0
20,36,2012,4,197000.0,1800.0,2,1,10900.0,11,19700.0,69.46299759551162,6300.0,1
41,26,2008,10,220057.0,1815.0,4,0,6200.0,15,15718.357142857143,69.46299759551162,8712.0,1
27,127,2015,9,120000.0,1598.0,0,0,15800.0,8,17142.85714285714,69.46299759551162,5593.0,1
2,6,2005,10,300000.0,2000.0,4,1,5300.0,18,17647.058823529413,69.46299759551162,9600.0,1
43,88,1994,10,32000.0,2000.0,4,0,1200.0,29,1142.857142857143,69.46299759551162,9600.0,0
23,31,2007,11,230000.0,1800.0,3,1,7000.0,16,15333.333333333334,69.46299759551162,6300.0,1
28,23,1998,11,380000.0,2000.0,0,0,1600.0,25,15833.333333333334,69.46299759551162,9600.0,1
6,77,2009,11,201773.0,1400.0,4,0,3400.0,14,15521.0,69.46299759551162,4480.0,1
2,101,2010,9,134000.0,1996.0,0,1,8900.0,13,11166.666666666666,69.46299759551162,9580.8,1
33,71,2012,4,178000.0,1461.0,0,0,5780.0,11,17800.0,69.46299759551162,4675.2,1
23,126,2005,11,365000.0,2196.0,0,0,5550.0,18,21470.58823529412,69.46299759551162,10540.8,2
1,16,2010,2,188800.0,1996.0,4,0,11950.0,13,15733.333333333334,69.46299759551162,9580.8,1
1,101,2011,4,181523.0,1396.0,4,1,8250.0,12,16502.090909090908,69.46299759551162,4467.2,1
41,101,2013,6,203000.0,1800.0,2,1,9980.0,10,22555.555555555555,69.46299759551162,6300.0,2
1,93,2010,3,240000.0,2000.0,4,1,11999.0,13,20000.0,69.46299759551162,9600.0,1
19,53,2007,9,351574.0,2200.0,0,0,5300.0,16,23438.266666666663,69.46299759551162,10560.0,2
28,23,2007,4,234000.0,1300.0,0,1,4500.0,16,15600.0,69.46299759551162,4160.0,1
1,17,2006,10,180000.0,3000.0,0,1,6600.0,17,11250.0,69.46299759551162,15000.0,1
1,17,2000,11,279000.0,2500.0,0,1,1100.0,23,12681.818181818182,69.46299759551162,12500.0,1
6,47,2014,9,80000.0,1500.0,0,0,8000.0,9,10000.0,69.46299759551162,4800.0,0
43,120,2004,6,240000.0,2500.0,0,0,4999.0,19,13333.333333333334,69.46299759551162,12500.0,1
41,26,2011,11,210000.0,2231.0,0,0,9900.0,12,19090.90909090909,69.46299759551162,10708.8,1
14,121,2016,3,92000.0,2000.0,0,1,20000.0,7,15333.333333333334,69.46299759551162,9600.0,1
41,24,2016,11,162000.0,1400.0,0,0,10000.0,7,27000.0,69.46299759551162,4480.0,2
33,80,2002,4,280000.0,200.0,3,0,1800.0,21,14000.0,69.46299759551162,600.0,1
2,6,1992,10,11111.0,1800.0,4,0,800.0,31,370.3666666666667,69.46299759551162,6300.0,0
41,101,1997,4,254000.0,1600.0,4,0,1300.0,26,10160.0,69.46299759551162,5600.0,1
1,94,2017,3,162000.0,3000.0,0,1,52999.0,6,32400.0,69.46299759551162,15000.0,2
42,101,1994,4,40000.0,1500.0,4,0,800.0,29,1428.571428571429,69.46299759551162,4800.0,0
33,108,2002,4,280000.0,200.0,3,0,1800.0,21,14000.0,69.46299759551162,600.0,1
43,88,1992,11,250000.0,1800.0,3,0,1000.0,31,8333.333333333334,69.46299759551162,6300.0,0
41,102,2012,3,202000.0,2231.0,0,1,14500.0,11,20200.0,69.46299759551162,10708.8,2
43,88,1989,11,111111.0,1800.0,3,0,1000.0,34,3367.0,69.46299759551162,6300.0,0
1,0,1993,11,25000.0,2600.0,3,1,3300.0,30,862.0689655172414,69.46299759551162,13000.0,0
42,3,1992,10,85000.0,1300.0,4,0,950.0,31,2833.333333333333,69.46299759551162,4160.0,0
18,101,2003,6,193000.0,1800.0,3,0,3250.0,20,10157.894736842103,69.46299759551162,6300.0,1
14,107,2016,9,157300.0,2200.0,0,1,19999.0,7,26216.666666666668,69.46299759551162,10560.0,2
43,88,2003,11,177777.0,1800.0,3,1,3650.0,20,9356.684210526317,69.46299759551162,6300.0,0
11,101,1999,2,150000.0,1326.0,4,0,1800.0,24,6521.739130434783,69.46299759551162,4243.2,0
41,92,2012,4,200000.0,1800.0,5,1,9500.0,11,20000.0,69.46299759551162,6300.0,1
28,23,2007,11,210000.0,1300.0,0,0,4600.0,16,14000.0,69.46299759551162,4160.0,1
15,101,2004,3,195000.0,3500.0,3,1,10500.0,19,10833.333333333334,69.46299759551162,19950.0,1
23,109,1987,10,457352.0,2000.0,3,0,2500.0,36,13067.2,69.46299759551162,9600.0,1
23,101,1987,10,208056.0,2000.0,0,0,1450.0,36,5944.457142857143,69.46299759551162,9600.0,0
11,101,1995,6,251438.0,1800.0,0,0,10000.0,28,9312.518518518518,69.46299759551162,6300.0,0
33,69,2002,6,35000.0,1900.0,0,0,2500.0,21,1750.0,69.46299759551162,9120.0,0
2,6,2008,11,230000.0,2000.0,0,0,6800.0,15,16428.571428571428,69.46299759551162,9600.0,1
1,94,2009,9,219000.0,3000.0,0,1,17500.0,14,16846.153846153848,69.46299759551162,15000.0,1
1,0,1994,10,325666.0,2590.0,3,0,1400.0,29,11630.92857142857,69.46299759551162,12950.0,1
43,120,1999,6,290000.0,1900.0,0,0,4500.0,24,12608.695652173914,69.46299759551162,9120.0,1
1,15,2016,11,185000.0,2000.0,0,1,20000.0,7,30833.33333333333,69.46299759551162,9600.0,2
33,68,2016,3,171000.0,1500.0,0,1,12999.0,7,28500.0,69.46299759551162,4800.0,2
2,22,1997,10,290000.0,2000.0,4,0,3500.0,26,11600.0,69.46299759551162,9600.0,1
25,101,2003,5,230000.0,1300.0,4,0,3350.0,20,12105.263157894737,69.46299759551162,4160.0,1
33,80,2010,11,180000.0,1500.0,0,0,5300.0,13,15000.0,69.46299759551162,4800.0,1
6,77,2014,11,170000.0,1200.0,3,0,5800.0,9,21250.0,69.46299759551162,3840.0,2
41,44,2006,11,220000.0,1400.0,0,0,4500.0,17,13750.0,69.46299759551162,4480.0,1
2,128,2008,3,135000.0,2000.0,4,0,6200.0,15,9642.857142857143,69.46299759551162,9600.0,0
1,18,2001,10,340000.0,2500.0,0,1,5600.0,22,16190.47619047619,69.46299759551162,12500.0,1
11,52,2013,11,139000.0,1000.0,4,0,5150.0,10,15444.444444444443,69.46299759551162,3000.0,1
29,1,2004,11,300000.0,1400.0,0,0,1550.0,19,16666.666666666668,69.46299759551162,4480.0,1
13,35,2008,3,300000.0,2200.0,0,0,8000.0,15,21428.571428571428,69.46299759551162,10560.0,2
11,101,2017,3,120000.0,1500.0,4,1,14600.0,6,24000.0,69.46299759551162,4800.0,2
25,101,2002,9,200000.0,2500.0,0,0,5000.0,21,10000.0,69.46299759551162,12500.0,0
11,54,2016,10,181000.0,2000.0,5,1,12800.0,7,30166.666666666668,69.46299759551162,9600.0,2
29,1,2010,4,118000.0,1400.0,4,0,3499.0,13,9833.333333333334,69.46299759551162,4480.0,0
5,101,2013,6,165000.0,1560.0,0,0,5000.0,10,18333.33333333333,69.46299759551162,5460.0,1
33,42,2018,11,12500.0,1200.0,4,0,8800.0,5,3125.0,69.46299759551162,3840.0,0
23,48,2000,10,326000.0,2200.0,0,1,4800.0,23,14818.181818181818,69.46299759551162,10560.0,1
41,24,2018,4,95000.0,1400.0,0,0,11500.0,5,23750.0,69.46299759551162,4480.0,2
27,95,2016,9,165000.0,1500.0,0,0,12300.0,7,27500.0,69.46299759551162,4800.0,2
43,117,2015,9,112000.0,4200.0,0,1,26500.0,8,16000.0,69.46299759551162,23940.0,1
23,109,1995,10,650000.0,2500.0,0,0,3500.0,28,24074.074074074077,69.46299759551162,12500.0,2
36,85,2010,10,200000.0,1200.0,4,0,5300.0,13,16666.666666666668,69.46299759551162,3840.0,1
18,103,2014,4,191000.0,1120.0,0,0,6050.0,9,23875.0,69.46299759551162,3584.0,2
14,111,2016,10,192000.0,1999.0,3,1,11200.0,7,32000.0,69.46299759551162,9595.199999999999,2
13,20,1999,10,340000.0,1850.0,4,0,2400.0,24,14782.608695652174,69.46299759551162,8880.0,1
20,84,2018,3,21000.0,200.0,4,1,27990.0,5,5250.0,69.46299759551162,600.0,0
23,104,1996,2,320000.0,4200.0,3,1,11500.0,27,12307.692307692309,69.46299759551162,23940.0,1
16,101,2017,10,33000.0,2000.0,4,1,17777.0,6,6600.0,69.46299759551162,9600.0,0
41,92,2008,4,260569.0,1500.0,4,1,5999.0,15,18612.071428571428,69.46299759551162,4800.0,1
18,112,2004,9,163900.0,2500.0,0,1,3500.0,19,9105.555555555557,69.46299759551162,12500.0,0
14,60,2004,4,136000.0,1500.0,0,0,500.0,19,7555.555555555556,69.46299759551162,4800.0,0
28,65,2018,10,59000.0,1500.0,4,1,23500.0,5,14750.0,69.46299759551162,4800.0,1
36,101,2018,9,24000.0,2000.0,4,1,27500.0,5,6000.0,69.46299759551162,9600.0,0
6,47,2010,9,225400.0,1461.0,0,0,7900.0,13,18783.33333333333,69.46299759551162,4675.2,1
10,101,2017,4,117000.0,1247.0,0,1,9990.0,6,23400.0,69.46299759551162,3990.4,2
34,101,1998,10,372000.0,1600.0,4,0,990.0,25,15500.0,69.46299759551162,5600.0,1
41,102,2010,11,220000.0,2198.0,0,1,7979.0,13,18333.33333333333,69.46299759551162,10550.4,1
2,128,2009,11,217500.0,1998.0,0,1,11811.0,14,16730.76923076923,69.46299759551162,9590.4,1
19,99,2007,9,303000.0,2700.0,0,1,12770.0,16,20200.0,69.46299759551162,13500.0,2
41,92,2012,4,203000.0,1800.0,5,1,8990.0,11,20300.0,69.46299759551162,6300.0,2
44,105,2001,10,999999.0,2400.0,0,0,4350.0,22,47619.0,69.46299759551162,12000.0,2
43,37,2005,6,250000.0,2000.0,0,0,4299.0,18,14705.882352941177,69.46299759551162,9600.0,1
36,114,2017,10,151000.0,1598.0,0,1,16990.0,6,30200.0,69.46299759551162,5593.0,2
11,52,2008,4,228000.0,1590.0,0,0,4500.0,15,16285.714285714286,69.46299759551162,5565.0,1
28,123,1997,4,181000.0,1800.0,4,0,2600.0,26,7240.0,69.46299759551162,6300.0,0
44,105,2014,10,112200.0,1969.0,4,1,11600.0,9,14025.0,69.46299759551162,9451.199999999999,1
2,129,2008,9,345000.0,3000.0,0,1,20000.0,15,24642.85714285714,69.46299759551162,15000.0,2
28,46,2011,7,150000.0,1293.0,0,0,4600.0,12,13636.363636363636,69.46299759551162,4137.6,1
6,47,2014,1,100000.0,1197.0,4,0,7700.0,9,12500.0,69.46299759551162,3830.4,1
23,104,2002,10,260000.0,3200.0,0,1,2400.0,21,13000.0,69.46299759551162,18240.0,1
43,110,2002,6,330000.0,1900.0,0,0,3000.0,21,16500.0,69.46299759551162,9120.0,1
23,48,1993,10,490000.0,2500.0,0,1,1500.0,30,16896.55172413793,69.46299759551162,12500.0,1
23,48,2012,10,250000.0,2200.0,0,1,15000.0,11,25000.0,69.46299759551162,10560.0,2
41,92,2007,4,279000.0,1499.0,2,1,5590.0,16,18600.0,69.46299759551162,4796.8,1
