Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),Age,km_year,Recycling_fee_EUR,Customs_duty_EUR,km_category
Nissan,Rare,2009,SUV,220000.0,2500.0,Diesel,0,6900.0,14,16923.076923076922,69.46299759551162,12500.0,1
Dacia,Logan,2009,Universal,255000.0,1500.0,Diesel,0,3100.0,14,19615.384615384617,69.46299759551162,4800.0,1
Volkswagen,Passat,2017,Sedan,121000.0,1800.0,Petrol,1,16500.0,6,24200.0,69.46299759551162,6300.0,2
Renault,Grand Scenic,2009,Minivan,222383.0,1500.0,Diesel,0,5700.0,14,17106.384615384617,69.46299759551162,4800.0,1
Opel,Vectra,1992,Sedan,220000.0,1600.0,Petrol,0,700.0,31,7333.333333333333,69.46299759551162,5600.0,0
Peugeot,Rare,2007,Sedan,258222.0,2000.0,Diesel,1,4300.0,16,17214.8,69.46299759551162,9600.0,1
Volvo,XC90,2012,SUV,195000.0,2400.0,Diesel,1,18500.0,11,19500.0,69.46299759551162,12000.0,1
Ford,Transit Connect,2011,Minivan,240000.0,1800.0,Diesel,0,4950.0,12,21818.18181818182,69.46299759551162,6300.0,2
Toyota,Avensis,2005,Minivan,304000.0,1800.0,Metan/Propan,0,6000.0,18,17882.352941176472,69.46299759551162,6300.0,1
Toyota,C-HR,2019,Crossover,30000.0,1200.0,Petrol,1,18500.0,4,10000.0,69.46299759551162,2040.0,0
Mercedes,E Class,2001,Universal,350000.0,2200.0,Diesel,0,3900.0,22,16666.666666666668,69.46299759551162,10560.0,1
Hyundai,Santa FE,2006,SUV,221448.0,2200.0,Diesel,0,7900.0,17,13840.5,69.46299759551162,10560.0,1
Opel,Rare,2012,Hatchback,111120.0,1400.0,Plug-in Hybrid,1,12500.0,11,11112.0,69.46299759551162,4480.0,1
Skoda,Superb,2016,Sedan,200000.0,1600.0,Diesel,0,11800.0,7,33333.333333333336,69.46299759551162,5600.0,2
Volkswagen,Jetta,1989,Hatchback,860000.0,1600.0,Petrol,0,600.0,34,26060.60606060606,69.46299759551162,5600.0,2
Toyota,Auris,2011,Hatchback,155000.0,1400.0,Diesel,0,7900.0,12,14090.90909090909,69.46299759551162,4480.0,1
Mercedes,Vito,2005,Minivan,450000.0,2200.0,Diesel,0,6000.0,18,26470.58823529412,69.46299759551162,10560.0,2
Volkswagen,Passat,2007,Cabriolet,180000.0,2000.0,Petrol,1,8600.0,16,12000.0,69.46299759551162,9600.0,1
Volkswagen,Golf,2008,Cabriolet,180000.0,2000.0,Petrol,1,8600.0,15,12857.142857142857,69.46299759551162,9600.0,1
Subaru,Rare,2011,Hatchback,160000.0,1400.0,Diesel,0,6500.0,12,14545.454545454546,69.46299759551162,4480.0,1
Volkswagen,Touareg,2006,Crossover,225000.0,2461.0,Diesel,1,7200.0,17,14062.5,69.46299759551162,12305.0,1
Volkswagen,Touareg,2005,SUV,256000.0,2500.0,Diesel,0,8200.0,18,15058.823529411764,69.46299759551162,12500.0,1
Skoda,Fabia,2003,Hatchback,215000.0,1400.0,Metan/Propan,0,2799.0,20,11315.78947368421,69.46299759551162,4480.0,1
Volkswagen,Jetta,2013,Sedan,148000.0,1400.0,Hybrid,1,8990.0,10,16444.444444444445,69.46299759551162,4480.0,1
Hyundai,Tucson,2006,SUV,186000.0,2000.0,Diesel,1,6600.0,17,11625.0,69.46299759551162,9600.0,1
Opel,Astra,2011,Universal,246000.0,1300.0,Diesel,0,5600.0,12,22363.636363636364,69.46299759551162,4160.0,2
Audi,A6,2009,Universal,186000.0,2800.0,Petrol,1,10500.0,14,14307.692307692309,69.46299759551162,14000.0,1
Audi,A4,1995,Sedan,100000.0,1800.0,Petrol,0,2350.0,28,3703.703703703704,69.46299759551162,6300.0,0
Renault,Megane,2011,Hatchback,172400.0,1461.0,Diesel,0,5200.0,12,15672.727272727272,69.46299759551162,4675.2,1
BMW,X6,2010,SUV,187000.0,3000.0,Diesel,1,15100.0,13,15583.333333333334,69.46299759551162,15000.0,1
Toyota,Rav 4,2012,SUV,160000.0,2239.0,Diesel,0,14800.0,11,16000.0,69.46299759551162,10747.199999999999,1
Nissan,Primera,2005,Sedan,180000.0,2000.0,Petrol,0,2300.0,18,10588.235294117649,69.46299759551162,9600.0,1
Toyota,Rav 4,2003,Crossover,190000.0,2000.0,Diesel,0,4500.0,20,10000.0,69.46299759551162,9600.0,0
Renault,Clio,2009,Hatchback,200000.0,1500.0,Diesel,0,4000.0,14,15384.615384615385,69.46299759551162,4800.0,1
Mercedes,S Class,1981,Sedan,373729.0,3000.0,Diesel,0,1700.0,42,9115.341463414634,69.46299759551162,15000.0,0
BMW,5 Series,1989,Sedan,646464.0,2500.0,Petrol,0,1100.0,34,19589.81818181818,69.46299759551162,12500.0,1
Renault,Kadjar,2016,Crossover,207000.0,1500.0,Diesel,1,11888.0,7,34500.0,69.46299759551162,4800.0,2
BMW,5 Series,2012,Sedan,215000.0,3000.0,Diesel,1,7000.0,11,21500.0,69.46299759551162,15000.0,2
Rover,Rare,1998,Sedan,200000.0,1600.0,Metan/Propan,0,1500.0,25,8333.333333333334,69.46299759551162,5600.0,0
Toyota,Corolla,2017,Sedan,154000.0,1400.0,Diesel,0,10900.0,6,30800.0,69.46299759551162,4480.0,2
Renault,Kangoo,2006,Universal,324000.0,1468.0,Diesel,0,2300.0,17,20250.0,69.46299759551162,4697.6,2
Ford,Fusion,2014,Sedan,156000.0,2000.0,Petrol,1,14500.0,9,19500.0,69.46299759551162,9600.0,1
Fiat,Rare,2011,Minivan,104830.0,1300.0,Diesel,0,3900.0,12,9530.0,69.46299759551162,4160.0,0
Vaz,Rare,2008,Sedan,155000.0,1400.0,Petrol,0,1400.0,15,11071.42857142857,69.46299759551162,4480.0,1
BMW,3 Series,1998,Sedan,145000.0,2000.0,Petrol,1,1450.0,25,6041.666666666667,69.46299759551162,9600.0,0
Volkswagen,Golf,2005,Coupe,222333.0,1400.0,Petrol,0,3500.0,18,13078.411764705885,69.46299759551162,4480.0,1
Dacia,Logan,2012,Universal,231870.0,1500.0,Diesel,0,6500.0,11,23187.0,69.46299759551162,4800.0,2
Dacia,Duster,2010,SUV,400000.0,1600.0,Metan/Propan,0,5500.0,13,33333.333333333336,69.46299759551162,5600.0,2
Volkswagen,Touareg,2007,SUV,185000.0,2500.0,Diesel,1,12500.0,16,12333.333333333334,69.46299759551162,12500.0,1
Volkswagen,Golf,2009,Hatchback,152000.0,1400.0,Petrol,0,6000.0,14,11692.307692307691,69.46299759551162,4480.0,1
Toyota,Prius,2008,Hatchback,123456.0,1500.0,Hybrid,1,4950.0,15,8818.285714285714,69.46299759551162,4800.0,0
Honda,Rare,2012,Universal,177000.0,1300.0,Hybrid,1,7950.0,11,17700.0,69.46299759551162,4160.0,1
Toyota,Prius,2010,Hatchback,200000.0,1798.0,Hybrid,1,7850.0,13,16666.666666666668,69.46299759551162,6293.0,1
Renault,Grand Scenic,2012,Minivan,214000.0,1461.0,Diesel,0,7850.0,11,21400.0,69.46299759551162,4675.2,2
Porsche,Cayenne,2010,Crossover,304000.0,3000.0,Hybrid,1,29900.0,13,25333.33333333333,69.46299759551162,15000.0,2
Dacia,Logan,2007,Sedan,190000.0,1400.0,Metan/Propan,0,2450.0,16,12666.666666666666,69.46299759551162,4480.0,1
Renault,Megane,2010,Universal,265000.0,1500.0,Diesel,0,4999.0,13,22083.33333333333,69.46299759551162,4800.0,2
Ford,Rare,2008,Minivan,215000.0,1996.0,Diesel,0,7850.0,15,15357.142857142857,69.46299759551162,9580.8,1
Seat,Rare,2002,Sedan,450000.0,1896.0,Diesel,0,2850.0,21,22500.0,69.46299759551162,9100.8,2
Opel,Vectra,2000,Sedan,270000.0,2000.0,Petrol,0,2700.0,23,12272.727272727272,69.46299759551162,9600.0,1
Mercedes,B Class,2014,Universal,120000.0,2000.0,Petrol,1,7000.0,9,15000.0,69.46299759551162,9600.0,1
Nissan,Primera,2005,Sedan,190000.0,1800.0,Petrol,0,2950.0,18,11176.470588235294,69.46299759551162,6300.0,1
Toyota,Rav 4,2011,Crossover,180000.0,2200.0,Diesel,1,11000.0,12,16363.636363636364,69.46299759551162,10560.0,1
Mazda,Rare,2006,Minivan,250000.0,1800.0,Metan/Propan,0,4999.0,17,15625.0,69.46299759551162,6300.0,1
Opel,Astra,2015,Universal,110000.0,1400.0,Petrol,1,6000.0,8,15714.285714285714,69.46299759551162,4480.0,1
Chevrolet,Aveo,2008,Sedan,154000.0,1200.0,Petrol,0,2499.0,15,11000.0,69.46299759551162,3840.0,1
BMW,5 Series,1996,Sedan,333000.0,2500.0,Diesel,0,3500.0,27,12807.692307692309,69.46299759551162,12500.0,1
Ford,Fusion,2018,Sedan,43000.0,2000.0,Hybrid,1,13750.0,5,10750.0,69.46299759551162,9600.0,1
Toyota,Auris,2012,Universal,230000.0,1798.0,Hybrid,1,7800.0,11,23000.0,69.46299759551162,6293.0,2
Seat,Rare,2005,Universal,240000.0,1800.0,Metan/Propan,0,4500.0,18,14117.64705882353,69.46299759551162,6300.0,1
Ford,Fusion,2013,Sedan,150000.0,2000.0,Hybrid,1,10400.0,10,16666.666666666668,69.46299759551162,9600.0,1
Toyota,Auris,2007,Hatchback,190000.0,1400.0,Diesel,1,6555.0,16,12666.666666666666,69.46299759551162,4480.0,1
BMW,X5,2006,SUV,320000.0,2993.0,Diesel,1,6800.0,17,20000.0,69.46299759551162,14965.0,1
Honda,Rare,2016,Crossover,58000.0,1800.0,Petrol,1,13999.0,7,9666.666666666666,69.46299759551162,6300.0,0
Lexus,CT Series,2012,Hatchback,197000.0,1800.0,Hybrid,1,10900.0,11,19700.0,69.46299759551162,6300.0,1
Toyota,Avensis,2008,Sedan,220057.0,1815.0,Petrol,0,6200.0,15,15718.357142857143,69.46299759551162,8712.0,1
Nissan,X-Trail,2015,SUV,120000.0,1598.0,Diesel,0,15800.0,8,17142.85714285714,69.46299759551162,5593.0,1
BMW,3 Series,2005,Sedan,300000.0,2000.0,Petrol,1,5300.0,18,17647.058823529413,69.46299759551162,9600.0,1
Volkswagen,Passat,1994,Sedan,32000.0,2000.0,Petrol,0,1200.0,29,1142.857142857143,69.46299759551162,9600.0,0
Mercedes,C Class,2007,Universal,230000.0,1800.0,Metan/Propan,1,7000.0,16,15333.333333333334,69.46299759551162,6300.0,1
Opel,Astra,1998,Universal,380000.0,2000.0,Diesel,0,1600.0,25,15833.333333333334,69.46299759551162,9600.0,1
Dacia,Logan Mcv,2009,Universal,201773.0,1400.0,Petrol,0,3400.0,14,15521.0,69.46299759551162,4480.0,1
BMW,Rare,2010,SUV,134000.0,1996.0,Diesel,1,8900.0,13,11166.666666666666,69.46299759551162,9580.8,1
Renault,Laguna,2012,Hatchback,178000.0,1461.0,Diesel,0,5780.0,11,17800.0,69.46299759551162,4675.2,1
Mercedes,Vito,2005,Universal,365000.0,2196.0,Diesel,0,5550.0,18,21470.58823529412,69.46299759551162,10540.8,2
Audi,A5,2010,Coupe,188800.0,1996.0,Petrol,0,11950.0,13,15733.333333333334,69.46299759551162,9580.8,1
Audi,Rare,2011,Hatchback,181523.0,1396.0,Petrol,1,8250.0,12,16502.090909090908,69.46299759551162,4467.2,1
Toyota,Rare,2013,Minivan,203000.0,1800.0,Hybrid,1,9980.0,10,22555.555555555555,69.46299759551162,6300.0,2
Audi,Q5,2010,Crossover,240000.0,2000.0,Petrol,1,11999.0,13,20000.0,69.46299759551162,9600.0,1
Land Rover,Freelander,2007,SUV,351574.0,2200.0,Diesel,0,5300.0,16,23438.266666666663,69.46299759551162,10560.0,2
Opel,Astra,2007,Hatchback,234000.0,1300.0,Diesel,1,4500.0,16,15600.0,69.46299759551162,4160.0,1
Audi,A6,2006,Sedan,180000.0,3000.0,Diesel,1,6600.0,17,11250.0,69.46299759551162,15000.0,1
Audi,A6,2000,Universal,279000.0,2500.0,Diesel,1,1100.0,23,12681.818181818182,69.46299759551162,12500.0,1
Dacia,Duster,2014,SUV,80000.0,1500.0,Diesel,0,8000.0,9,10000.0,69.46299759551162,4800.0,0
Volkswagen,Transporter,2004,Minivan,240000.0,2500.0,Diesel,0,4999.0,19,13333.333333333334,69.46299759551162,12500.0,1
Toyota,Avensis,2011,Universal,210000.0,2231.0,Diesel,0,9900.0,12,19090.90909090909,69.46299759551162,10708.8,1
Hyundai,Tucson,2016,Crossover,92000.0,2000.0,Diesel,1,20000.0,7,15333.333333333334,69.46299759551162,9600.0,1
Toyota,Auris,2016,Universal,162000.0,1400.0,Diesel,0,10000.0,7,27000.0,69.46299759551162,4480.0,2
Renault,Megane,2002,Hatchback,280000.0,200.0,Metan/Propan,0,1800.0,21,14000.0,69.46299759551162,600.0,1
BMW,3 Series,1992,Sedan,11111.0,1800.0,Petrol,0,800.0,31,370.3666666666667,69.46299759551162,6300.0,0
Toyota,Rare,1997,Hatchback,254000.0,1600.0,Petrol,0,1300.0,26,10160.0,69.46299759551162,5600.0,1
Audi,Q7,2017,Crossover,162000.0,3000.0,Diesel,1,52999.0,6,32400.0,69.46299759551162,15000.0,2
Vaz,Rare,1994,Hatchback,40000.0,1500.0,Petrol,0,800.0,29,1428.571428571429,69.46299759551162,4800.0,0
Renault,Scenic,2002,Hatchback,280000.0,200.0,Metan/Propan,0,1800.0,21,14000.0,69.46299759551162,600.0,1
Volkswagen,Passat,1992,Universal,250000.0,1800.0,Metan/Propan,0,1000.0,31,8333.333333333334,69.46299759551162,6300.0,0
Toyota,Rav 4,2012,Crossover,202000.0,2231.0,Diesel,1,14500.0,11,20200.0,69.46299759551162,10708.8,2
Volkswagen,Passat,1989,Universal,111111.0,1800.0,Metan/Propan,0,1000.0,34,3367.0,69.46299759551162,6300.0,0
Audi,100,1993,Universal,25000.0,2600.0,Metan/Propan,1,3300.0,30,862.0689655172414,69.46299759551162,13000.0,0
Vaz,2107,1992,Sedan,85000.0,1300.0,Petrol,0,950.0,31,2833.333333333333,69.46299759551162,4160.0,0
KIA,Rare,2003,Minivan,193000.0,1800.0,Metan/Propan,0,3250.0,20,10157.894736842103,69.46299759551162,6300.0,1
Hyundai,Santa FE,2016,SUV,157300.0,2200.0,Diesel,1,19999.0,7,26216.666666666668,69.46299759551162,10560.0,2
Volkswagen,Passat,2003,Universal,177777.0,1800.0,Metan/Propan,1,3650.0,20,9356.684210526317,69.46299759551162,6300.0,0
Ford,Rare,1999,Coupe,150000.0,1326.0,Petrol,0,1800.0,24,6521.739130434783,69.46299759551162,4243.2,0
Toyota,Prius,2012,Hatchback,200000.0,1800.0,Plug-in Hybrid,1,9500.0,11,20000.0,69.46299759551162,6300.0,1
Opel,Astra,2007,Universal,210000.0,1300.0,Diesel,0,4600.0,16,14000.0,69.46299759551162,4160.0,1
Infiniti,Rare,2004,Crossover,195000.0,3500.0,Metan/Propan,1,10500.0,19,10833.333333333334,69.46299759551162,19950.0,1
Mercedes,Series (W124),1987,Sedan,457352.0,2000.0,Metan/Propan,0,2500.0,36,13067.2,69.46299759551162,9600.0,1
Mercedes,Rare,1987,Sedan,208056.0,2000.0,Diesel,0,1450.0,36,5944.457142857143,69.46299759551162,9600.0,0
Ford,Rare,1995,Minivan,251438.0,1800.0,Diesel,0,10000.0,28,9312.518518518518,69.46299759551162,6300.0,0
Renault,Kangoo,2002,Minivan,35000.0,1900.0,Diesel,0,2500.0,21,1750.0,69.46299759551162,9120.0,0
BMW,3 Series,2008,Universal,230000.0,2000.0,Diesel,0,6800.0,15,16428.571428571428,69.46299759551162,9600.0,1
Audi,Q7,2009,SUV,219000.0,3000.0,Diesel,1,17500.0,14,16846.153846153848,69.46299759551162,15000.0,1
Audi,100,1994,Sedan,325666.0,2590.0,Metan/Propan,0,1400.0,29,11630.92857142857,69.46299759551162,12950.0,1
Volkswagen,Transporter,1999,Minivan,290000.0,1900.0,Diesel,0,4500.0,24,12608.695652173914,69.46299759551162,9120.0,1
Audi,A4,2016,Universal,185000.0,2000.0,Diesel,1,20000.0,7,30833.33333333333,69.46299759551162,9600.0,2
Renault,Kadjar,2016,Crossover,171000.0,1500.0,Diesel,1,12999.0,7,28500.0,69.46299759551162,4800.0,2
BMW,Altele,1997,Sedan,290000.0,2000.0,Petrol,0,3500.0,26,11600.0,69.46299759551162,9600.0,1
Mitsubishi,Rare,2003,Microvan,230000.0,1300.0,Petrol,0,3350.0,20,12105.263157894737,69.46299759551162,4160.0,1
Renault,Megane,2010,Universal,180000.0,1500.0,Diesel,0,5300.0,13,15000.0,69.46299759551162,4800.0,1
Dacia,Logan Mcv,2014,Universal,170000.0,1200.0,Metan/Propan,0,5800.0,9,21250.0,69.46299759551162,3840.0,2
Toyota,Corolla,2006,Universal,220000.0,1400.0,Diesel,0,4500.0,17,13750.0,69.46299759551162,4480.0,1
BMW,X3,2008,Crossover,135000.0,2000.0,Petrol,0,6200.0,15,9642.857142857143,69.46299759551162,9600.0,0
Audi,A8,2001,Sedan,340000.0,2500.0,Diesel,1,5600.0,22,16190.47619047619,69.46299759551162,12500.0,1
Ford,Focus,2013,Universal,139000.0,1000.0,Petrol,0,5150.0,10,15444.444444444443,69.46299759551162,3000.0,1
Peugeot,206,2004,Universal,300000.0,1400.0,Diesel,0,1550.0,19,16666.666666666668,69.46299759551162,4480.0,1
Honda,CR-V,2008,Crossover,300000.0,2200.0,Diesel,0,8000.0,15,21428.571428571428,69.46299759551162,10560.0,2
Ford,Rare,2017,Crossover,120000.0,1500.0,Petrol,1,14600.0,6,24000.0,69.46299759551162,4800.0,2
Mitsubishi,Rare,2002,SUV,200000.0,2500.0,Diesel,0,5000.0,21,10000.0,69.46299759551162,12500.0,0
Ford,Fusion,2016,Sedan,181000.0,2000.0,Plug-in Hybrid,1,12800.0,7,30166.666666666668,69.46299759551162,9600.0,2
Peugeot,206,2010,Hatchback,118000.0,1400.0,Petrol,0,3499.0,13,9833.333333333334,69.46299759551162,4480.0,0
Citroen,Rare,2013,Minivan,165000.0,1560.0,Diesel,0,5000.0,10,18333.33333333333,69.46299759551162,5460.0,1
Renault,Clio,2018,Universal,12500.0,1200.0,Petrol,0,8800.0,5,3125.0,69.46299759551162,3840.0,0
Mercedes,E Class,2000,Sedan,326000.0,2200.0,Diesel,1,4800.0,23,14818.181818181818,69.46299759551162,10560.0,1
Toyota,Auris,2018,Hatchback,95000.0,1400.0,Diesel,0,11500.0,5,23750.0,69.46299759551162,4480.0,2
Nissan,Qashqai,2016,SUV,165000.0,1500.0,Diesel,0,12300.0,7,27500.0,69.46299759551162,4800.0,2
Volkswagen,Touareg,2015,SUV,112000.0,4200.0,Diesel,1,26500.0,8,16000.0,69.46299759551162,23940.0,1
Mercedes,Series (W124),1995,Sedan,650000.0,2500.0,Diesel,0,3500.0,28,24074.074074074077,69.46299759551162,12500.0,2
Skoda,Octavia,2010,Sedan,200000.0,1200.0,Petrol,0,5300.0,13,16666.666666666668,69.46299759551162,3840.0,1
KIA,Rio,2014,Hatchback,191000.0,1120.0,Diesel,0,6050.0,9,23875.0,69.46299759551162,3584.0,2
Hyundai,Sonata,2016,Sedan,192000.0,1999.0,Metan/Propan,1,11200.0,7,32000.0,69.46299759551162,9595.199999999999,2
Honda,Accord,1999,Sedan,340000.0,1850.0,Petrol,0,2400.0,24,14782.608695652174,69.46299759551162,8880.0,1
Lexus,NX Series,2018,Crossover,21000.0,200.0,Petrol,1,27990.0,5,5250.0,69.46299759551162,600.0,0
Mercedes,S Class,1996,Coupe,320000.0,4200.0,Metan/Propan,1,11500.0,27,12307.692307692309,69.46299759551162,23940.0,1
Jaguar,Rare,2017,Sedan,33000.0,2000.0,Petrol,1,17777.0,6,6600.0,69.46299759551162,9600.0,0
Toyota,Prius,2008,Hatchback,260569.0,1500.0,Petrol,1,5999.0,15,18612.071428571428,69.46299759551162,4800.0,1
KIA,Sorento,2004,SUV,163900.0,2500.0,Diesel,1,3500.0,19,9105.555555555557,69.46299759551162,12500.0,0
Hyundai,Getz,2004,Hatchback,136000.0,1500.0,Diesel,0,500.0,19,7555.555555555556,69.46299759551162,4800.0,0
Opel,Insignia,2018,Sedan,59000.0,1500.0,Petrol,1,23500.0,5,14750.0,69.46299759551162,4800.0,1
Skoda,Rare,2018,SUV,24000.0,2000.0,Petrol,1,27500.0,5,6000.0,69.46299759551162,9600.0,0
Dacia,Duster,2010,SUV,225400.0,1461.0,Diesel,0,7900.0,13,18783.33333333333,69.46299759551162,4675.2,1
Fiat,Rare,2017,Hatchback,117000.0,1247.0,Diesel,1,9990.0,6,23400.0,69.46299759551162,3990.4,2
Rover,Rare,1998,Sedan,372000.0,1600.0,Petrol,0,990.0,25,15500.0,69.46299759551162,5600.0,1
Toyota,Rav 4,2010,Universal,220000.0,2198.0,Diesel,1,7979.0,13,18333.33333333333,69.46299759551162,10550.4,1
BMW,X3,2009,Universal,217500.0,1998.0,Diesel,1,11811.0,14,16730.76923076923,69.46299759551162,9590.4,1
Land Rover,Range Rover Sport,2007,SUV,303000.0,2700.0,Diesel,1,12770.0,16,20200.0,69.46299759551162,13500.0,2
Toyota,Prius,2012,Hatchback,203000.0,1800.0,Plug-in Hybrid,1,8990.0,11,20300.0,69.46299759551162,6300.0,2
Volvo,S60,2001,Sedan,999999.0,2400.0,Diesel,0,4350.0,22,47619.0,69.46299759551162,12000.0,2
Volkswagen,Caddy,2005,Minivan,250000.0,2000.0,Diesel,0,4299.0,18,14705.882352941177,69.46299759551162,9600.0,1
Skoda,Superb,2017,Sedan,151000.0,1598.0,Diesel,1,16990.0,6,30200.0,69.46299759551162,5593.0,2
Ford,Focus,2008,Hatchback,228000.0,1590.0,Diesel,0,4500.0,15,16285.714285714286,69.46299759551162,5565.0,1
Opel,Vectra,1997,Hatchback,181000.0,1800.0,Petrol,0,2600.0,26,7240.0,69.46299759551162,6300.0,0
Volvo,S60,2014,Sedan,112200.0,1969.0,Petrol,1,11600.0,9,14025.0,69.46299759551162,9451.199999999999,1
BMW,X5,2008,SUV,345000.0,3000.0,Diesel,1,20000.0,15,24642.85714285714,69.46299759551162,15000.0,2
Opel,Corsa,2011,Pickup,150000.0,1293.0,Diesel,0,4600.0,12,13636.363636363636,69.46299759551162,4137.6,1
Dacia,Duster,2014,Combi,100000.0,1197.0,Petrol,0,7700.0,9,12500.0,69.46299759551162,3830.4,1
Mercedes,S Class,2002,Sedan,260000.0,3200.0,Diesel,1,2400.0,21,13000.0,69.46299759551162,18240.0,1
Volkswagen,Sharan,2002,Minivan,330000.0,1900.0,Diesel,0,3000.0,21,16500.0,69.46299759551162,9120.0,1
Mercedes,E Class,1993,Sedan,490000.0,2500.0,Diesel,1,1500.0,30,16896.55172413793,69.46299759551162,12500.0,1
Mercedes,E Class,2012,Sedan,250000.0,2200.0,Diesel,1,15000.0,11,25000.0,69.46299759551162,10560.0,2
Toyota,Prius,2007,Hatchback,279000.0,1499.0,Hybrid,1,5590.0,16,18600.0,69.46299759551162,4796.8,1
Toyota,Avensis Verso,2001,Minivan,229000.0,2000.0,Diesel,0,4700.0,22,10904.761904761905,69.46299759551162,9600.0,1
Hyundai,Matrix,2002,Hatchback,200000.0,1500.0,Diesel,0,2799.0,21,10000.0,69.46299759551162,4800.0,0
Opel,Astra,2011,Universal,215000.0,1300.0,Diesel,0,6300.0,12,19545.454545454544,69.46299759551162,4160.0,1
Mini,Rare,2007,Hatchback,230788.0,1560.0,Diesel,0,4950.0,16,15385.866666666669,69.46299759551162,5460.0,1
Mercedes,E Class,2010,Hatchback,203285.0,2200.0,Diesel,1,12500.0,13,16940.416666666668,69.46299759551162,10560.0,1
BMW,5 Series,1995,Sedan,320000.0,2000.0,Petrol,0,6000.0,28,11851.851851851852,69.46299759551162,9600.0,1
Opel,Insignia,2009,Sedan,160000.0,2000.0,Diesel,0,7300.0,14,12307.692307692309,69.46299759551162,9600.0,1
Toyota,Corolla,1998,Hatchback,230000.0,1400.0,Diesel,0,1000.0,25,9583.333333333334,69.46299759551162,4480.0,0
Volkswagen,Golf,2009,Hatchback,172000.0,1400.0,Petrol,1,7799.0,14,13230.76923076923,69.46299759551162,4480.0,1
Volvo,XC90,2016,SUV,85000.0,2000.0,Plug-in Hybrid,1,35000.0,7,14166.666666666666,69.46299759551162,9600.0,1
Opel,Astra,2005,Universal,280000.0,1700.0,Diesel,0,4200.0,18,16470.58823529412,69.46299759551162,5950.0,1
Honda,Accord,1992,Universal,400183.0,2156.0,Metan/Propan,0,1500.0,31,13339.433333333332,69.46299759551162,10348.8,1
Volkswagen,Passat,2014,Universal,220000.0,1597.0,Diesel,0,9900.0,9,27500.0,69.46299759551162,5589.5,2
BMW,5 Series,2008,Sedan,230000.0,3500.0,Petrol,1,12700.0,15,16428.571428571428,69.46299759551162,19950.0,1
BMW,3 Series,1986,Coupe,300000.0,2500.0,Petrol,0,600.0,37,8333.333333333334,69.46299759551162,12500.0,0
Peugeot,Rare,2007,Hatchback,104000.0,1400.0,Diesel,0,5400.0,16,6933.333333333333,69.46299759551162,4480.0,0
Volkswagen,Passat,2004,Universal,285784.0,2000.0,Petrol,0,3400.0,19,15876.888888888889,69.46299759551162,9600.0,1
Renault,Grand Scenic,2012,Minivan,213000.0,1461.0,Diesel,0,6499.0,11,21300.0,69.46299759551162,4675.2,2
Mercedes,C Class,2002,Sedan,32000.0,1800.0,Petrol,0,3900.0,21,1600.0,69.46299759551162,6300.0,0
Audi,A4,1997,Sedan,3000.0,1800.0,Petrol,0,950.0,26,120.0,69.46299759551162,6300.0,0
BMW,X5,2014,SUV,149500.0,4000.0,Diesel,1,39300.0,9,18687.5,69.46299759551162,22800.0,1
Nissan,Qashqai,2017,Hatchback,125000.0,1500.0,Diesel,0,15600.0,6,25000.0,69.46299759551162,4800.0,2
Mercedes,E Class,1997,Sedan,25008.0,2900.0,Diesel,1,1500.0,26,1000.32,69.46299759551162,14500.0,0
Volkswagen,Passat,1995,Sedan,26000.0,1900.0,Diesel,0,2400.0,28,962.9629629629628,69.46299759551162,9120.0,0
Vaz,Rare,2002,Sedan,58000.0,1500.0,Petrol,0,550.0,21,2900.0,69.46299759551162,4800.0,0
Mercedes,E Class,2011,Sedan,126000.0,1800.0,Petrol,1,15250.0,12,11454.545454545454,69.46299759551162,6300.0,1
Subaru,Rare,2008,Sedan,222333.0,2000.0,Metan/Propan,1,5555.0,15,15880.92857142857,69.46299759551162,9600.0,1
Volkswagen,Touareg,2007,Crossover,221905.0,2500.0,Diesel,0,11999.0,16,14793.666666666666,69.46299759551162,12500.0,1
Volkswagen,Golf,2007,Sedan,260000.0,1600.0,Metan/Propan,0,4500.0,16,17333.333333333332,69.46299759551162,5600.0,1
Jeep,Rare,2002,SUV,140000.0,4000.0,Metan/Propan,1,9500.0,21,7000.0,69.46299759551162,22800.0,0
Mercedes,C Class,2005,Sedan,198000.0,1800.0,Petrol,0,6000.0,18,11647.058823529413,69.46299759551162,6300.0,1
Volkswagen,Passat,1998,Sedan,260000.0,1599.0,Petrol,0,2000.0,25,10833.333333333334,69.46299759551162,5596.5,1
BMW,5 Series,2004,Sedan,130000.0,2500.0,Diesel,1,7000.0,19,7222.222222222223,69.46299759551162,12500.0,0
BMW,5 Series,2017,Sedan,83000.0,2000.0,Diesel,1,32500.0,6,16600.0,69.46299759551162,9600.0,1
Volkswagen,Passat,1992,Universal,27600.0,2000.0,Petrol,0,1600.0,31,920.0,69.46299759551162,9600.0,0
Toyota,Corolla,2006,Sedan,285000.0,1600.0,Metan/Propan,1,4399.0,17,17812.5,69.46299759551162,5600.0,1
Opel,Astra,2006,Universal,11111.0,1300.0,Diesel,0,1100.0,17,694.4375,69.46299759551162,4160.0,0
Volkswagen,Tiguan,2009,Crossover,190000.0,2000.0,Petrol,1,11000.0,14,14615.384615384615,69.46299759551162,9600.0,1
